,News Outlet,User,Date,Tweet,Compound,Positive,Neutral,Negative,Tweet Ago
0,@BBC,Nnaoma 🇳🇬,Sat Mar 10 22:40:28 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,1
1,@BBC,Lluís Mundet 🎗🇧🇪🇨🇭,Sat Mar 10 22:40:26 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,2
2,@BBC,Roberto Encinas,Sat Mar 10 22:40:26 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,3
3,@BBC,Bill Glick,Sat Mar 10 22:40:25 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,4
4,@BBC,Richard de Give,Sat Mar 10 22:40:24 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,5
5,@BBC,JΞSSICΔ,Sat Mar 10 22:40:24 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,6
6,@BBC,A humble bitch,Sat Mar 10 22:40:22 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,7
7,@BBC,nicole forsgren,Sat Mar 10 22:40:22 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,8
8,@BBC,Isla Keys,Sat Mar 10 22:40:21 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,9
9,@BBC,AB,Sat Mar 10 22:40:20 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,10
10,@BBC,Gavin Jaunky,Sat Mar 10 22:40:20 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,11
11,@BBC,Lccvc_photog.,Sat Mar 10 22:40:19 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,12
12,@BBC,Josh Stokes,Sat Mar 10 22:40:18 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,13
13,@BBC,Max Mortimer,Sat Mar 10 22:40:17 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,14
14,@BBC,Nnaoma 🇳🇬,Sat Mar 10 22:40:16 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,15
15,@BBC,Timothy Malone,Sat Mar 10 22:40:16 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,16
16,@BBC,Meruem_,Sat Mar 10 22:40:15 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,17
17,@BBC,hey jules,Sat Mar 10 22:40:14 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,18
18,@BBC,Zaعbur,Sat Mar 10 22:40:12 +0000 2018,RT @Partisangirl: Hah @BBC re-uses photo of little Omran for #Ghouta even after it came out that the rebels attacked his house to use him i…,-0.5859,0.0,0.167,0.833,19
19,@BBC,Not A Troll,Sat Mar 10 22:40:10 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,20
20,@BBC,Mark McLaughlin,Sat Mar 10 22:40:09 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,21
21,@BBC,Ian,Sat Mar 10 22:40:08 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,22
22,@BBC,BK Logan,Sat Mar 10 22:40:08 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,23
23,@BBC,Isla Keys,Sat Mar 10 22:40:07 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,24
24,@BBC,Ben Walsh,Sat Mar 10 22:40:06 +0000 2018,RT @lamb_heart_tea: The inspiring @RogersHistory being a dude and not only sharing his wisdom but the great @TMHistoryIcons next wk.big hig…,0.8436,0.356,0.061,0.584,25
25,@BBC,Andrii Shulga,Sat Mar 10 22:40:06 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,26
26,@BBC,Lisa Magill,Sat Mar 10 22:40:04 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,27
27,@BBC,Sean K Stafford,Sat Mar 10 22:40:02 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,28
28,@BBC,Adi Peye,Sat Mar 10 22:40:02 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,29
29,@BBC,Gemma Monreal 🎗,Sat Mar 10 22:40:01 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,30
30,@BBC,Stephen Cole,Sat Mar 10 22:39:59 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,31
31,@BBC,Diana🌙,Sat Mar 10 22:39:59 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,32
32,@BBC,Nigerian DonDada🇳🇬,Sat Mar 10 22:39:57 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,33
33,@BBC,parsy,Sat Mar 10 22:39:55 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,34
34,@BBC,Sean K Stafford,Sat Mar 10 22:39:54 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,35
35,@BBC,The Beautiful Ginger,Sat Mar 10 22:39:53 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,36
36,@BBC,Leanne Kiley-Smith,Sat Mar 10 22:39:53 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,37
37,@BBC,Yv,Sat Mar 10 22:39:53 +0000 2018,@dmartw @BBC Or Michael Cane,0.0,0.0,0.0,1.0,38
38,@BBC,Hessa,Sat Mar 10 22:39:51 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,39
39,@BBC,FengShuiMasterChef,Sat Mar 10 22:39:51 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,40
40,@BBC,Seasick,Sat Mar 10 22:39:50 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,41
41,@BBC,Leanne Kiley-Smith,Sat Mar 10 22:39:48 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,42
42,@BBC,Isabel Hoffman,Sat Mar 10 22:39:46 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,43
43,@BBC,GuiguiOD,Sat Mar 10 22:39:44 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,44
44,@BBC,Keith Fries,Sat Mar 10 22:39:42 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,45
45,@BBC,Orni de Guillotine,Sat Mar 10 22:39:42 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,46
46,@BBC,Rebecca,Sat Mar 10 22:39:41 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,47
47,@BBC,Judy Huggins,Sat Mar 10 22:39:40 +0000 2018,@BBC One of the happiest news videos ever. Heart warming.,0.7003,0.42,0.0,0.58,48
48,@BBC,Maia🐝,Sat Mar 10 22:39:37 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,49
49,@BBC,Edward Dawes,Sat Mar 10 22:39:37 +0000 2018,"@SmokesAngel1 Aren’t they any Brits @bbc @skynews
@thesun with a ramrod backbone and a stiff upper lip left to stop… https://t.co/PbqPxWL7AU",0.0,0.0,0.0,1.0,50
50,@BBC,Nnaoma 🇳🇬,Sat Mar 10 22:40:28 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,51
51,@BBC,Lluís Mundet 🎗🇧🇪🇨🇭,Sat Mar 10 22:40:26 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,52
52,@BBC,Roberto Encinas,Sat Mar 10 22:40:26 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,53
53,@BBC,Bill Glick,Sat Mar 10 22:40:25 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,54
54,@BBC,Richard de Give,Sat Mar 10 22:40:24 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,55
55,@BBC,JΞSSICΔ,Sat Mar 10 22:40:24 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,56
56,@BBC,A humble bitch,Sat Mar 10 22:40:22 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,57
57,@BBC,nicole forsgren,Sat Mar 10 22:40:22 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,58
58,@BBC,Isla Keys,Sat Mar 10 22:40:21 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,59
59,@BBC,AB,Sat Mar 10 22:40:20 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,60
60,@BBC,Gavin Jaunky,Sat Mar 10 22:40:20 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,61
61,@BBC,Lccvc_photog.,Sat Mar 10 22:40:19 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,62
62,@BBC,Josh Stokes,Sat Mar 10 22:40:18 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,63
63,@BBC,Max Mortimer,Sat Mar 10 22:40:17 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,64
64,@BBC,Nnaoma 🇳🇬,Sat Mar 10 22:40:16 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,65
65,@BBC,Timothy Malone,Sat Mar 10 22:40:16 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,66
66,@BBC,Meruem_,Sat Mar 10 22:40:15 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,67
67,@BBC,hey jules,Sat Mar 10 22:40:14 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,68
68,@BBC,Zaعbur,Sat Mar 10 22:40:12 +0000 2018,RT @Partisangirl: Hah @BBC re-uses photo of little Omran for #Ghouta even after it came out that the rebels attacked his house to use him i…,-0.5859,0.0,0.167,0.833,69
69,@BBC,Not A Troll,Sat Mar 10 22:40:10 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,70
70,@BBC,Mark McLaughlin,Sat Mar 10 22:40:09 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,71
71,@BBC,Ian,Sat Mar 10 22:40:08 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,72
72,@BBC,BK Logan,Sat Mar 10 22:40:08 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,73
73,@BBC,Isla Keys,Sat Mar 10 22:40:07 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,74
74,@BBC,Ben Walsh,Sat Mar 10 22:40:06 +0000 2018,RT @lamb_heart_tea: The inspiring @RogersHistory being a dude and not only sharing his wisdom but the great @TMHistoryIcons next wk.big hig…,0.8436,0.356,0.061,0.584,75
75,@BBC,Andrii Shulga,Sat Mar 10 22:40:06 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,76
76,@BBC,Lisa Magill,Sat Mar 10 22:40:04 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,77
77,@BBC,Sean K Stafford,Sat Mar 10 22:40:02 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,78
78,@BBC,Adi Peye,Sat Mar 10 22:40:02 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,79
79,@BBC,Gemma Monreal 🎗,Sat Mar 10 22:40:01 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,80
80,@BBC,Stephen Cole,Sat Mar 10 22:39:59 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,81
81,@BBC,Diana🌙,Sat Mar 10 22:39:59 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,82
82,@BBC,Nigerian DonDada🇳🇬,Sat Mar 10 22:39:57 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,83
83,@BBC,parsy,Sat Mar 10 22:39:55 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,84
84,@BBC,Sean K Stafford,Sat Mar 10 22:39:54 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,85
85,@BBC,The Beautiful Ginger,Sat Mar 10 22:39:53 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,86
86,@BBC,Leanne Kiley-Smith,Sat Mar 10 22:39:53 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,87
87,@BBC,Yv,Sat Mar 10 22:39:53 +0000 2018,@dmartw @BBC Or Michael Cane,0.0,0.0,0.0,1.0,88
88,@BBC,Hessa,Sat Mar 10 22:39:51 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,89
89,@BBC,FengShuiMasterChef,Sat Mar 10 22:39:51 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,90
90,@BBC,Seasick,Sat Mar 10 22:39:50 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,91
91,@BBC,Leanne Kiley-Smith,Sat Mar 10 22:39:48 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,92
92,@BBC,Isabel Hoffman,Sat Mar 10 22:39:46 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,93
93,@BBC,GuiguiOD,Sat Mar 10 22:39:44 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,94
94,@BBC,Keith Fries,Sat Mar 10 22:39:42 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,95
95,@BBC,Orni de Guillotine,Sat Mar 10 22:39:42 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,96
96,@BBC,Rebecca,Sat Mar 10 22:39:41 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,97
97,@BBC,Judy Huggins,Sat Mar 10 22:39:40 +0000 2018,@BBC One of the happiest news videos ever. Heart warming.,0.7003,0.42,0.0,0.58,98
98,@BBC,Maia🐝,Sat Mar 10 22:39:37 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,99
99,@BBC,Edward Dawes,Sat Mar 10 22:39:37 +0000 2018,"@SmokesAngel1 Aren’t they any Brits @bbc @skynews
@thesun with a ramrod backbone and a stiff upper lip left to stop… https://t.co/PbqPxWL7AU",0.0,0.0,0.0,1.0,100
100,@BBC,Nnaoma 🇳🇬,Sat Mar 10 22:40:28 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,101
101,@BBC,Lluís Mundet 🎗🇧🇪🇨🇭,Sat Mar 10 22:40:26 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,102
102,@BBC,Roberto Encinas,Sat Mar 10 22:40:26 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,103
103,@BBC,Bill Glick,Sat Mar 10 22:40:25 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,104
104,@BBC,Richard de Give,Sat Mar 10 22:40:24 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,105
105,@BBC,JΞSSICΔ,Sat Mar 10 22:40:24 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,106
106,@BBC,A humble bitch,Sat Mar 10 22:40:22 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,107
107,@BBC,nicole forsgren,Sat Mar 10 22:40:22 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,108
108,@BBC,Isla Keys,Sat Mar 10 22:40:21 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,109
109,@BBC,AB,Sat Mar 10 22:40:20 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,110
110,@BBC,Gavin Jaunky,Sat Mar 10 22:40:20 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,111
111,@BBC,Lccvc_photog.,Sat Mar 10 22:40:19 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,112
112,@BBC,Josh Stokes,Sat Mar 10 22:40:18 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,113
113,@BBC,Max Mortimer,Sat Mar 10 22:40:17 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,114
114,@BBC,Nnaoma 🇳🇬,Sat Mar 10 22:40:16 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,115
115,@BBC,Timothy Malone,Sat Mar 10 22:40:16 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,116
116,@BBC,Meruem_,Sat Mar 10 22:40:15 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,117
117,@BBC,hey jules,Sat Mar 10 22:40:14 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,118
118,@BBC,Zaعbur,Sat Mar 10 22:40:12 +0000 2018,RT @Partisangirl: Hah @BBC re-uses photo of little Omran for #Ghouta even after it came out that the rebels attacked his house to use him i…,-0.5859,0.0,0.167,0.833,119
119,@BBC,Not A Troll,Sat Mar 10 22:40:10 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,120
120,@BBC,Mark McLaughlin,Sat Mar 10 22:40:09 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,121
121,@BBC,Ian,Sat Mar 10 22:40:08 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,122
122,@BBC,BK Logan,Sat Mar 10 22:40:08 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,123
123,@BBC,Isla Keys,Sat Mar 10 22:40:07 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,124
124,@BBC,Ben Walsh,Sat Mar 10 22:40:06 +0000 2018,RT @lamb_heart_tea: The inspiring @RogersHistory being a dude and not only sharing his wisdom but the great @TMHistoryIcons next wk.big hig…,0.8436,0.356,0.061,0.584,125
125,@BBC,Andrii Shulga,Sat Mar 10 22:40:06 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,126
126,@BBC,Lisa Magill,Sat Mar 10 22:40:04 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,127
127,@BBC,Sean K Stafford,Sat Mar 10 22:40:02 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,128
128,@BBC,Adi Peye,Sat Mar 10 22:40:02 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,129
129,@BBC,Gemma Monreal 🎗,Sat Mar 10 22:40:01 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,130
130,@BBC,Stephen Cole,Sat Mar 10 22:39:59 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,131
131,@BBC,Diana🌙,Sat Mar 10 22:39:59 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,132
